timestamp_iso,temp_C,hum_aire_pct,rssi_dBm,snr_dB,label
2025-12-02T17:21:21.494031,20.9,47.3,-76.0,9.0,1
2025-12-02T17:21:27.204310,20.9,47.3,-78.0,9.0,1
2025-12-02T17:21:32.914264,20.9,47.2,-78.0,9.0,1
2025-12-02T17:21:38.624671,20.9,47.2,-78.0,9.0,1
2025-12-02T17:21:44.334710,20.9,47.1,-78.0,9.0,1
2025-12-02T17:21:50.044749,20.9,47.1,-80.0,8.0,1
2025-12-02T17:21:55.754679,20.9,47.1,-85.0,8.0,1
2025-12-02T17:22:01.465017,20.9,47.0,-74.0,9.0,1
2025-12-02T17:22:07.175215,20.9,47.0,-81.0,9.0,1
2025-12-02T17:22:12.885253,20.9,46.9,-81.0,9.0,1
2025-12-02T17:22:18.595147,20.9,46.8,-82.0,9.0,1
2025-12-02T17:22:24.305655,20.9,46.8,-82.0,8.0,1
2025-12-02T17:22:30.015308,20.9,46.8,-81.0,9.0,1
2025-12-02T17:22:35.724720,20.9,46.8,-87.0,9.0,1
2025-12-02T17:22:41.433954,20.9,46.8,-80.0,9.0,1
2025-12-02T17:22:47.142727,20.9,46.8,-79.0,9.0,1
